StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,modal_retraction,modal_falsity,MR_time_First Click,MR_time_Last Click,MR_time_Page Submit,MR_time_Click Count,attitude_retraction,attitude_falsity,attitude_time_First Click,attitude_time_Last Click,attitude_time_Page Submit,attitude_time_Click Count,non_retraction,non_falsity,non_time_First Click,non_time_Last Click,non_time_Page Submit,non_time_Click Count,DemoInstr,Age,Gender,Gender_3_TEXT,Ethnicity,Ethnicity_6_TEXT,Education,SES,FL_28_DO,Modal_DO,Attitude_DO,Non-modal_DO
2/19/2019 10:14,2/19/2019 10:15,0,,100,46,1,2/19/2019 10:15,R_1BQaW9p9yt5cmUE,,,,,,,anonymous,EN,,,,,,,6,,14.916,17.838,19.345,9,,,,,,,,29,2,,5,,5,4,Attitude,,Attitude|attitude_retraction|attitude_time,
2/19/2019 10:13,2/19/2019 10:15,0,,100,87,1,2/19/2019 10:15,R_SP5g8Cl7bj1cQZX,,,,,,,anonymous,EN,,1,33.354,33.354,41.029,1,,,,,,,,,,,,,,34,1,,5,,5,5,Modal,modal|modal_falsity|MR_time,,
2/19/2019 10:14,2/19/2019 10:15,0,,100,41,1,2/19/2019 10:15,R_1Nw7fZk0h3BhXlG,,,,,,,anonymous,EN,,,,,,,,,,,,,6,,17.041,20.154,21.307,3,,30,2,,2,,6,5,Non-modal,,,non-modal|non_retraction|non_time
2/19/2019 10:14,2/19/2019 10:15,0,,100,33,1,2/19/2019 10:15,R_2zVbsob1qu8q5e9,,,,,,,anonymous,EN,,,,,,,,,,,,,7,,10.228,10.228,10.968,1,,27,2,,5,,5,6,Non-modal,,,non-modal|non_retraction|non_time
2/19/2019 10:14,2/19/2019 10:15,0,,100,66,1,2/19/2019 10:15,R_10CxbaMsyvTPuVm,,,,,,,anonymous,EN,,,,,,,,4,26.891,26.891,27.575,1,,,,,,,,31,1,,5,,6,5,Attitude,,Attitude|attitude_falsity|attitude_time,
2/19/2019 10:14,2/19/2019 10:15,0,,100,73,1,2/19/2019 10:15,R_5BxLwrsqYADun4d,,,,,,,anonymous,EN,,1,37.686,37.686,38.605,1,,,,,,,,,,,,,,34,1,,5,,4,5,Modal,modal|modal_falsity|MR_time,,
2/19/2019 10:13,2/19/2019 10:15,0,,100,107,1,2/19/2019 10:15,R_rlrpbTddjOAyO1H,,,,,,,anonymous,EN,7,,29.719,29.719,31.159,1,,,,,,,,,,,,,,61,2,,5,,2,6,Modal,modal|modal_retraction|MR_time,,
2/19/2019 10:14,2/19/2019 10:15,0,,100,35,1,2/19/2019 10:15,R_DxdZvXO1OMF5lYt,,,,,,,anonymous,EN,,,,,,,,7,14.54,14.54,16.609,1,,,,,,,,29,1,,5,,5,8,Attitude,,Attitude|attitude_falsity|attitude_time,
2/19/2019 10:13,2/19/2019 10:15,0,,100,90,1,2/19/2019 10:15,R_2bNrO2DlAvXt5G2,,,,,,,anonymous,EN,,,,,,,5,,31.187,46.89,48.638,4,,,,,,,,41,2,,3,,5,5,Attitude,,Attitude|attitude_retraction|attitude_time,
2/19/2019 10:15,2/19/2019 10:15,0,,100,24,1,2/19/2019 10:15,R_2Byz3FRAiuIKCNs,,,,,,,anonymous,EN,4,,1.927,5.527,5.796,4,,,,,,,,,,,,,,30,2,,5,,4,8,Modal,modal|modal_retraction|MR_time,,
2/19/2019 10:14,2/19/2019 10:15,0,,100,67,1,2/19/2019 10:15,R_OOpLqZhXGbSRbk5,,,,,,,anonymous,EN,,,,,,,,2,35.45,35.45,36.323,1,,,,,,,,32,2,,5,,5,6,Attitude,,Attitude|attitude_falsity|attitude_time,
2/19/2019 10:13,2/19/2019 10:15,0,,100,99,1,2/19/2019 10:15,R_3JJFcLXjaAIbtxe,,,,,,,anonymous,EN,,,,,,,,,,,,,5,,46.521,51.451,52.578,2,,51,1,,5,,4,7,Non-modal,,,non-modal|non_retraction|non_time
2/19/2019 10:14,2/19/2019 10:15,0,,100,86,1,2/19/2019 10:15,R_etvnxxknHLG9CW5,,,,,,,anonymous,EN,,,,,,,6,,22.575,22.575,24.181,1,,,,,,,,66,2,,5,,6,6,Attitude,,Attitude|attitude_retraction|attitude_time,
2/19/2019 10:14,2/19/2019 10:15,0,,100,57,1,2/19/2019 10:15,R_2PurpvpMhVidXqT,,,,,,,anonymous,EN,,,,,,,,,,,,,6,,21.528,23.24,24.509,2,,44,1,,5,,5,6,Non-modal,,,non-modal|non_retraction|non_time
2/19/2019 10:14,2/19/2019 10:15,0,,100,68,1,2/19/2019 10:15,R_1IiUPsklNoJ72Zp,,,,,,,anonymous,EN,,4,28.436,33.322,34.339,3,,,,,,,,,,,,,,32,2,,1,,4,8,Modal,modal|modal_falsity|MR_time,,
2/19/2019 10:15,2/19/2019 10:15,0,,100,21,1,2/19/2019 10:15,R_3J8FJ2NvBIyKGll,,,,,,,anonymous,EN,,,,,,,5,,1.352,1.855,3.443,2,,,,,,,,22,1,,3,,3,4,Attitude,,Attitude|attitude_retraction|attitude_time,
2/19/2019 10:14,2/19/2019 10:15,0,,100,74,1,2/19/2019 10:15,R_1pswulS15b40kjw,,,,,,,anonymous,EN,7,,29.407,33.484,36.992,2,,,,,,,,,,,,,,60,1,,,,6,4,Modal,modal|modal_retraction|MR_time,,
2/19/2019 10:14,2/19/2019 10:15,0,,100,47,1,2/19/2019 10:15,R_Xn76Sx2oKKak3rb,,,,,,,anonymous,EN,7,,23.022,23.022,24.092,1,,,,,,,,,,,,,,26,1,,5,,3,5,Modal,modal|modal_retraction|MR_time,,
2/19/2019 10:14,2/19/2019 10:15,0,,100,54,1,2/19/2019 10:15,R_2rTv384fgdA1jlw,,,,,,,anonymous,EN,7,,20.111,23.096,23.86,6,,,,,,,,,,,,,,40,1,,5,,5,6,Modal,modal|modal_retraction|MR_time,,
2/19/2019 10:14,2/19/2019 10:15,0,,100,48,1,2/19/2019 10:15,R_3De7WE6KCMxkvVC,,,,,,,anonymous,EN,,,,,,,,5,21.77,23.383,24.098,4,,,,,,,,37,2,,5,,6,4,Attitude,,Attitude|attitude_falsity|attitude_time,
